time;logger;level;message;exception
2011-10-22 22:06:12.9394;Raven.Database.Indexing.IndexStorage;Info;Creating index Temp/Questions with encoded name Temp/Questions;
2011-10-22 22:06:13.0374;Raven.Database.Indexing.Index.Indexing;Debug;Creating index for Temp/Questions;
2011-10-22 22:06:13.0504;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 4 documents for index: Temp/Questions;
2011-10-22 22:06:13.0504;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Questions for all documents;
2011-10-22 22:06:13.0634;Raven.Database.Indexing.Index.Indexing;Debug;Index 'Temp/Questions' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:questions-2049>>;
2011-10-22 22:06:13.0634;Raven.Database.Indexing.Index.Indexing;Debug;Index 'Temp/Questions' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:questions-3073>>;
2011-10-22 22:06:13.0634;Raven.Database.Indexing.Index.Indexing;Debug;Index 'Temp/Questions' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:questions-4097>>;
2011-10-22 22:06:13.0854;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 3 documents for Temp/Questions;
2011-10-22 22:06:13.1534;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Questions for all documents;
2011-10-22 22:06:13.1584;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'questions-2049' was found;
2011-10-22 22:06:13.1584;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'questions-3073' was found;
2011-10-22 22:06:13.1584;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'questions-4097' was found;
2011-10-22 22:06:13.1584;Raven.Database.Server.HttpServer;Debug;Request #  33: GET     -   414 ms - DotNetQuizTest - 200 - /indexes/dynamic/Questions?query=&start=0&pageSize=128&aggregation=None;
2011-10-22 22:08:13.2273;Raven.Database.Server.HttpServer;Debug;Request #  34: GET     -     1 ms - DotNetQuizTest - 200 - /docs/?start=0&pageSize=12&noCache=-1250476070;
2011-10-22 22:08:13.2303;Raven.Database.Server.HttpServer;Debug;Request #  35: GET     -     1 ms - DotNetQuizTest - 200 - /terms/Raven/DocumentsByEntityName?field=Tag&fromValue=&pageSize=128&noCache=-1277268794;
2011-10-22 22:08:13.3373;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Raven/DocumentsByEntityName for: Tag:Questions;
