time;logger;level;message;exception
2011-11-27 09:24:24.2692;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-11-27 09:24:24.2692;Raven.Database.Server.HttpServer;Debug;Request # 402: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-11-27 09:24:24.2692;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Databases/DotNetQuizTest' was found;
2011-11-27 09:24:24.2692;Raven.Database.Server.HttpServer;Debug;Request # 403: GET     -     0 ms - <default>  - 200 - /docs/Raven/Databases/DotNetQuizTest;
2011-11-27 09:24:25.6193;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-11-27 09:24:25.6193;Raven.Database.Server.HttpServer;Debug;Request # 404: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-11-27 09:24:25.6193;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Databases/DotNetQuizTest' was found;
2011-11-27 09:24:25.6193;Raven.Database.Server.HttpServer;Debug;Request # 405: GET     -     0 ms - <default>  - 200 - /docs/Raven/Databases/DotNetQuizTest;
2011-11-27 09:25:26.7878;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Databases/DotNetQuizTest' was found;
2011-11-27 09:25:26.7878;Raven.Database.Server.HttpServer;Debug;Request # 406: GET     -     1 ms - <default>  - 200 - /docs/Raven/Databases/DotNetQuizTest;
2011-11-27 09:25:26.7878;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-11-27 09:25:26.7878;Raven.Database.Server.HttpServer;Debug;Request # 407: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-11-27 09:25:26.8838;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Databases/DotNetQuizTest' was found;
2011-11-27 09:25:26.8838;Raven.Database.Server.HttpServer;Debug;Request # 408: GET     -     0 ms - <default>  - 200 - /docs/Raven/Databases/DotNetQuizTest;
2011-11-27 09:25:26.8838;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-11-27 09:25:26.8838;Raven.Database.Server.HttpServer;Debug;Request # 409: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-11-27 09:26:26.9402;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Databases/DotNetQuizTest' was found;
2011-11-27 09:26:26.9402;Raven.Database.Server.HttpServer;Debug;Request # 410: GET     -     1 ms - <default>  - 200 - /docs/Raven/Databases/DotNetQuizTest;
2011-11-27 09:26:26.9402;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-11-27 09:26:26.9402;Raven.Database.Server.HttpServer;Debug;Request # 411: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
